"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
-108.932966026554,-106.848673907345,-104.764381788136,-102.680089668927,-100.595797549718,-98.5115054305087,-96.4272133112997,-94.3429211920906,-92.2586290728815,-90.1743369536725,-88.0900448344634,-86.0057527152544,-83.9214605960453,-81.8371684768362,-79.7528763576272,-77.6685842384181,-75.5842921192091
-108.376645358377,-106.295666219649,-104.214687080921,-102.133707942193,-100.052728803465,-97.9717496647367,-95.8907705260087,-93.8097913872806,-91.7288122485525,-89.6478331098245,-87.5668539710964,-85.4858748323684,-83.4048956936403,-81.3239165549122,-79.2429374161842,-77.1619582774561,-75.0809791387281
-107.819396519471,-105.888843783032,-103.958291046592,-102.027738310153,-100.097185573713,-98.1666328372737,-96.2360801008342,-94.3055273643947,-92.3749746279552,-90.4444218915158,-88.5138691550763,-86.5833164186368,-84.6527636821974,-82.7222109457579,-80.7916582093184,-78.8611054728789,-76.9305527364395
-107.124298389059,-106.558163189703,-105.992027990346,-105.42589279099,-104.859757591633,-104.293622392277,-103.727487192921,-103.161351993564,-102.595216794208,-102.029081594851,-101.462946395495,-100.896811196138,-100.330675996782,-99.7645407974256,-99.1984055980692,-98.6322703987128,-98.0661351993564
-106.571983887155,-107.214808364381,-107.857632841607,-108.500457318834,-109.14328179606,-109.786106273286,-110.428930750512,-111.071755227738,-111.714579704964,-112.357404182191,-113.000228659417,-113.643053136643,-114.285877613869,-114.928702091095,-115.571526568321,-116.214351045548,-116.857175522774
-106.018889435245,-104.547190056701,-103.075490678157,-101.603791299614,-100.13209192107,-98.6603925425259,-97.1886931639821,-95.7169937854382,-94.2452944068944,-92.7735950283506,-91.3018956498068,-89.8301962712629,-88.3584968927191,-86.8867975141753,-85.4150981356315,-83.9433987570876,-82.4716993785438
-105.465054142958,-106.408286252196,-107.351518361434,-108.294750470671,-109.237982579909,-110.181214689147,-111.124446798385,-112.067678907622,-113.01091101686,-113.954143126098,-114.897375235336,-115.840607344573,-116.783839453811,-117.727071563049,-118.670303672287,-119.613535781524,-120.556767890762
-107.192361762214,-107.739869893848,-108.287378025483,-108.834886157117,-109.382394288752,-109.929902420386,-110.477410552021,-111.024918683655,-111.57242681529,-112.119934946924,-112.667443078559,-113.214951210193,-113.762459341828,-114.309967473462,-114.857475605097,-115.404983736731,-115.952491868366
-106.636730913344,-107.893393800794,-109.150056688245,-110.406719575695,-111.663382463145,-112.920045350596,-114.176708238046,-115.433371125496,-116.690034012947,-117.946696900397,-119.203359787848,-120.460022675298,-121.716685562748,-122.973348450199,-124.230011337649,-125.486674225099,-126.74333711255
-106.080305828176,-106.428523132401,-106.776740436626,-107.124957740851,-107.473175045076,-107.821392349301,-108.169609653526,-108.517826957751,-108.866044261976,-109.2142615662,-109.562478870425,-109.91069617465,-110.258913478875,-110.6071307831,-110.955348087325,-111.30356539155,-111.651782695775
-98.7758727453579,-95.5537625838663,-92.3316524223746,-89.109542260883,-85.8874320993913,-82.6653219378997,-79.443211776408,-76.2211016149164,-72.9989914534248,-69.7768812919331,-66.5547711304415,-63.3326609689499,-60.1105508074582,-56.8884406459666,-53.6663304844749,-50.4442203229833,-47.2221101614916
-98.2160898693792,-94.997496347651,-91.7789028259228,-88.5603093041946,-85.3417157824664,-82.1231222607383,-78.9045287390101,-75.6859352172819,-72.4673416955537,-69.2487481738255,-66.0301546520973,-62.8115611303691,-59.5929676086409,-56.3743740869128,-53.1557805651846,-49.9371870434564,-46.7185935217282
-102.686155641662,-100.086970015682,-97.4877843897018,-94.8885987637216,-92.2894131377415,-89.6902275117614,-87.0910418857813,-84.4918562598012,-81.8926706338211,-79.2934850078409,-76.6942993818608,-74.0951137558807,-71.4959281299006,-68.8967425039205,-66.2975568779404,-63.6983712519602,-61.0991856259801
-102.128713578282,-99.4152598383831,-96.7018060984841,-93.9883523585852,-91.2748986186862,-88.5614448787873,-85.8479911388884,-83.1345373989894,-80.4210836590905,-77.7076299191915,-74.9941761792926,-72.2807224393937,-69.5672686994947,-66.8538149595958,-64.1403612196968,-61.4269074797979,-58.7134537398989
-102.166474748131,-99.8037409394174,-97.4410071307038,-95.0782733219902,-92.7155395132766,-90.3528057045631,-87.9900718958495,-85.6273380871359,-83.2646042784223,-80.9018704697087,-78.5391366609951,-76.1764028522815,-73.8136690435679,-71.4509352348543,-69.0882014261408,-66.7254676174272,-64.3627338087136
-114.000967812322,-105.089146176303,-96.1773245402841,-87.2655029042652,-78.3536812682462,-69.4418596322273,-60.5300379962084,-51.6182163601894,-42.7063947241705,-33.7945730881515,-24.8827514521326,-15.9709298161137,-7.05910818009471,1.85271345592423,10.7645350919432,19.6763567279621,28.5881783639811
-113.46822479806,-105.411270398174,-97.3543159982882,-89.2973615984024,-81.2404071985165,-73.1834527986306,-65.1264983987447,-57.0695439988588,-49.012589598973,-40.9556351990871,-32.8986807992012,-24.8417263993153,-16.7847719994294,-8.72781759954353,-0.670863199657649,7.38609120022823,15.4430456001141
-114.642487802352,-104.251753225743,-93.8610186491341,-83.4702840725252,-73.0795494959162,-62.6888149193073,-52.2980803426983,-41.9073457660894,-31.5166111894805,-21.1258766128715,-10.7351420362626,-0.344407459653645,10.0463271169553,20.4370616935642,30.8277962701732,41.2185308467821,51.6092654233911
-114.108000838069,-105.484000788771,-96.8600007394726,-88.2360006901745,-79.6120006408763,-70.9880005915781,-62.36400054228,-53.7400004929818,-45.1160004436836,-36.4920003943854,-27.8680003450872,-19.2440002957891,-10.6200002464909,-1.99600019719271,6.62799985210546,15.2519999014036,23.8759999507018
-113.572250583751,-105.773882902354,-97.9755152209568,-90.1771475395596,-82.3787798581625,-74.5804121767654,-66.7820444953683,-58.9836768139712,-51.1853091325741,-43.3869414511769,-35.5885737697798,-27.7902060883827,-19.9918384069856,-12.1934707255885,-4.39510304419135,3.40326463720577,11.2016323186029
-113.035269655582,-108.327312617018,-103.619355578455,-98.9113985398911,-94.2034415013274,-89.4954844627638,-84.7875274242001,-80.0795703856365,-75.3716133470728,-70.6636563085092,-65.9556992699455,-61.2477422313819,-56.5397851928182,-51.8318281542546,-47.1238711156909,-42.4159140771273,-37.7079570385636
-114.753801871328,-104.650637055368,-94.5474722394071,-84.4443074234466,-74.3411426074861,-64.2379777915257,-54.1348129755652,-44.0316481596047,-33.9284833436442,-23.8253185276838,-13.7221537117233,-3.61898889576283,6.48417592019765,16.5873407361581,26.6905055521186,36.7936703680791,46.8968351840395
-114.216297237307,-105.350632693936,-96.484968150565,-87.619303607194,-78.753639063823,-69.887974520452,-61.022309977081,-52.15664543371,-43.290980890339,-34.425316346968,-25.559651803597,-16.693987260226,-7.828322716855,1.037341826516,9.903006369887,18.768670913258,27.634335456629
-113.67750712518,-106.637653764875,-99.5978004045706,-92.5579470442659,-85.5180936839612,-78.4782403236565,-71.4383869633518,-64.3985336030471,-57.3586802427424,-50.3188268824376,-43.2789735221329,-36.2391201618282,-29.1992668015235,-22.1594134412188,-15.1195600809141,-8.07970672060941,-1.03985336030471
-114.866434110762,-105.638996810129,-96.4115595094959,-87.1841222088628,-77.9566849082298,-68.7292476075967,-59.5018103069636,-50.2743730063306,-41.0469357056975,-31.8194984050645,-22.5920611044314,-13.3646238037984,-4.1371865031653,5.09025079746776,14.3176880981008,23.5451253987339,32.7725626993669
-114.325879200493,-106.247886306346,-98.1698934121997,-90.0919005180531,-82.0139076239064,-73.9359147297598,-65.8579218356131,-57.7799289414665,-49.7019360473198,-41.6239431531732,-33.5459502590265,-25.4679573648799,-17.3899644707332,-9.31197157658659,-1.23397868243994,6.84401421170671,14.9220071058534
-113.784016108995,-106.855544573172,-99.9270730373485,-92.9986015015253,-86.0701299657021,-79.1416584298788,-72.2131868940556,-65.2847153582324,-58.3562438224091,-51.4277722865859,-44.4993007507627,-37.5708292149394,-30.6423576791162,-23.7138861432929,-16.7854146074697,-9.85694307164647,-2.92847153582324
-114.98040772487,-105.893324917525,-96.8062421101794,-87.7191593028341,-78.6320764954888,-69.5449936881435,-60.4579108807983,-51.3708280734529,-42.2837452661076,-33.1966624587624,-24.1095796514171,-15.0224968440718,-5.93541403672647,3.15166877061882,12.2387515779641,21.3258343853094,30.4129171926547
-114.436769433215,-105.705194760673,-96.9736200881309,-88.2420454155888,-79.5104707430468,-70.7788960705047,-62.0473213979626,-53.3157467254206,-44.5841720528785,-35.8525973803365,-27.1210227077944,-18.3894480352524,-9.6578733627103,-0.926298690168235,7.80527598237382,16.5368506549159,25.2684253274579
-113.891799727362,-108.015811508105,-102.139823288849,-96.2638350695922,-90.3878468503356,-84.5118586310791,-78.6358704118225,-72.7598821925659,-66.8838939733093,-61.0079057540527,-55.1319175347961,-49.2559293155395,-43.3799410962829,-37.5039528770264,-31.6279646577698,-25.7519764385132,-19.8759882192566
-114.548991170994,-105.66375639623,-96.7785216214653,-87.8932868467009,-79.0080520719366,-70.1228172971722,-61.2375825224079,-52.3523477476435,-43.4671129728792,-34.5818781981148,-25.6966434233505,-16.8114086485861,-7.92617387382177,0.959060900942585,9.84429567570694,18.7295304504713,27.6147652252356
-114.000880692562,-106.030240651823,-98.0596006110841,-90.0889605703452,-82.1183205296062,-74.1476804888673,-66.1770404481284,-58.2064004073894,-50.2357603666505,-42.2651203259115,-34.2944802851726,-26.3238402444336,-18.3532002036947,-10.3825601629558,-2.41192012221683,5.55871991852212,13.5293599592611
-113.451449711588,-108.336658552083,-103.221867392578,-98.1070762330725,-92.9922850735673,-87.8774939140621,-82.762702754557,-77.6479115950518,-72.5331204355466,-67.4183292760414,-62.3035381165362,-57.1887469570311,-52.0739557975259,-46.9591646380207,-41.8443734785155,-36.7295823190104,-31.6147911595052
-101.012493868979,-98.423523641392,-95.834553413805,-93.245583186218,-90.656612958631,-88.067642731044,-85.478672503457,-82.88970227587,-80.300732048283,-77.711761820696,-75.122791593109,-72.533821365522,-69.944851137935,-67.355880910348,-64.766910682761,-62.177940455174,-59.588970227587
-100.453798871766,-98.2212224675445,-95.9886460633229,-93.7560696591014,-91.5234932548799,-89.2909168506584,-87.0583404464368,-84.8257640422153,-82.5931876379938,-80.3606112337722,-78.1280348295507,-75.8954584253292,-73.6628820211076,-71.4303056168861,-69.1977292126646,-66.9651528084431,-64.7325764042215
-99.8947691720816,-97.2833121619591,-94.6718551518367,-92.0603981417143,-89.4489411315918,-86.8374841214694,-84.2260271113469,-81.6145701012245,-79.003113091102,-76.3916560809796,-73.7801990708571,-71.1687420607347,-68.5572850506122,-65.9458280404898,-63.3343710303673,-60.7229140202449,-58.1114570101224
-101.570812577097,-99.0078236019736,-96.4448346268503,-93.8818456517269,-91.3188566766036,-88.7558677014802,-86.1928787263569,-83.6298897512335,-81.0669007761102,-78.5039118009868,-75.9409228258635,-73.3779338507401,-70.8149448756168,-68.2519559004934,-65.6889669253701,-63.1259779502467,-60.5629889751234
-109.996831251534,-105.08525294262,-100.173674633706,-95.2620963247927,-90.3505180158789,-85.4389397069652,-80.5273613980514,-75.6157830891377,-70.7042047802239,-65.7926264713101,-60.8810481623964,-55.9694698534826,-51.0578915445688,-46.1463132356551,-41.2347349267413,-36.3231566178275,-31.4115783089138
-109.465546642072,-105.232279192538,-100.999011743005,-96.7657442934711,-92.5324768439374,-88.2992093944038,-84.0659419448701,-79.8326744953365,-75.5994070458028,-71.3661395962692,-67.1328721467355,-62.8996046972019,-58.6663372476682,-54.4330697981346,-50.1998023486009,-45.9665348990673,-41.7332674495336
-109.545092540598,-108.04244003821,-106.539787535822,-105.037135033434,-103.534482531046,-102.031830028657,-100.529177526269,-99.0265250238812,-97.5238725214931,-96.0212200191049,-94.5185675167168,-93.0159150143287,-91.5132625119406,-90.0106100095525,-88.5079575071643,-87.0053050047762,-85.5026525023881
-109.009829218398,-108.332780440845,-107.655731663292,-106.97868288574,-106.301634108187,-105.624585330634,-104.947536553081,-104.270487775528,-103.593438997975,-102.916390220423,-102.23934144287,-101.562292665317,-100.885243887764,-100.208195110211,-99.5311463326585,-98.8540975551057,-98.1770487775528
-109.087222363283,-107.552679871325,-106.018137379367,-104.48359488741,-102.949052395452,-101.414509903494,-99.8799674115361,-98.3454249195782,-96.8108824276204,-95.2763399356626,-93.7417974437048,-92.2072549517469,-90.6727124597891,-89.1381699678313,-87.6036274758735,-86.0690849839156,-84.5345424919578
-109.165535372527,-106.861680350614,-104.5578253287,-102.253970306787,-99.9501152848736,-97.6462602629603,-95.3424052410469,-93.0385502191335,-90.7346951972202,-88.4308401753068,-86.1269851533935,-83.8231301314801,-81.5192751095668,-79.2154200876534,-76.9115650657401,-74.6077100438267,-72.3038550219133
-109.24478462633,-106.848032589487,-104.451280552644,-102.054528515801,-99.6577764789582,-97.2610244421153,-94.8642724052724,-92.4675203684294,-90.0707683315865,-87.6740162947435,-85.2772642579006,-82.8805122210577,-80.4837601842147,-78.0870081473718,-75.6902561105288,-73.2935040736859,-70.8967520368429
-109.324986893245,-107.74704648776,-106.169106082275,-104.59116567679,-103.013225271305,-101.43528486582,-99.857344460335,-98.27940405485,-96.701463649365,-95.12352324388,-93.545582838395,-91.96764243291,-90.389702027425,-88.81176162194,-87.233821216455,-85.65588081097,-84.077940405485
-108.776176280412,-106.9658129698,-105.155449659187,-103.345086348575,-101.534723037962,-99.7243597273497,-97.9139964167372,-96.1036331061247,-94.2932697955122,-92.4829064848998,-90.6725431742873,-88.8621798636748,-87.0518165530624,-85.2414532424499,-83.4310899318374,-81.6207266212249,-79.8103633106125
-109.406159341669,-107.470502909806,-105.534846477943,-103.59919004608,-101.663533614217,-99.7278771823546,-97.7922207504917,-95.8565643186288,-93.9209078867659,-91.9852514549031,-90.0495950230402,-88.1139385911773,-86.1782821593144,-84.2426257274515,-82.3069692955886,-80.3713128637258,-78.4356564318629
-109.48831955174,-106.783124283991,-104.077929016241,-101.372733748492,-98.6675384807424,-95.9623432129929,-93.2571479452435,-90.5519526774941,-87.8467574097447,-85.1415621419953,-82.4363668742459,-79.7311716064965,-77.0259763387471,-74.3207810709976,-71.6155858032482,-68.9103905354988,-66.2051952677494
-99.3354465069691,-95.903949653618,-92.4724528002669,-89.0409559469157,-85.6094590935646,-82.1779622402135,-78.7464653868624,-75.3149685335112,-71.8834716801601,-68.451974826809,-65.0204779734579,-61.5889811201067,-58.1574842667556,-54.7259874134045,-51.2944905600534,-47.8629937067022,-44.4314968533511
-105.523126307315,-107.668824759826,-109.814523212337,-111.960221664848,-114.105920117359,-116.251618569869,-118.39731702238,-120.543015474891,-122.688713927402,-124.834412379913,-126.980110832424,-129.125809284935,-131.271507737446,-133.417206189956,-135.562904642467,-137.708603094978,-139.854301547489
-104.965232484582,-105.467277632548,-105.969322780514,-106.471367928479,-106.973413076445,-107.475458224411,-107.977503372377,-108.479548520342,-108.981593668308,-109.483638816274,-109.98568396424,-110.487729112205,-110.989774260171,-111.491819408137,-111.993864556103,-112.495909704068,-112.997954852034
-104.910517443266,-104.239310534839,-103.568103626411,-102.896896717984,-102.225689809556,-101.554482901129,-100.883275992702,-100.212069084274,-99.5408621758467,-98.8696552674193,-98.1984483589919,-97.5272414505645,-96.8560345421371,-96.1848276337096,-95.5136207252822,-94.8424138168548,-94.1712069084274
-104.355319076484,-103.099123836691,-101.842928596898,-100.586733357104,-99.3305381173113,-98.0743428775181,-96.8181476377249,-95.5619523979318,-94.3057571581386,-93.0495619183454,-91.7933666785522,-90.5371714387591,-89.2809761989659,-88.0247809591727,-86.7685857193795,-85.5123904795863,-84.2561952397932
-104.406664810542,-103.765096292275,-103.123527774008,-102.48195925574,-101.840390737473,-101.198822219206,-100.557253700939,-99.9156851826718,-99.2741166644046,-98.6325481461374,-97.9909796278702,-97.3494111096031,-96.7078425913359,-96.0662740730687,-95.4247055548015,-94.7831370365344,-94.1415685182672
-93.7353589774924,-90.1332790376399,-86.5311990977874,-82.9291191579349,-79.3270392180824,-75.7249592782299,-72.1228793383774,-68.5207993985249,-64.9187194586724,-61.31663951882,-57.7145595789675,-54.112479639115,-50.5103996992625,-46.90831975941,-43.3062398195575,-39.704159879705,-36.1020799398525
